epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
76,0.5781567096710205,1.6029301881790161,3.90625e-09,0.6084375381469727,1.5201040506362915
77,0.5773800015449524,1.600652813911438,3.90625e-09,0.6084375381469727,1.5192489624023438
78,0.5795689225196838,1.6019779443740845,1.953125e-09,0.6080135703086853,1.5187067985534668
79,0.5773976445198059,1.602375864982605,1.953125e-09,0.6075189113616943,1.518563151359558
80,0.5764797329902649,1.6032519340515137,1.953125e-09,0.6084375381469727,1.5186477899551392
81,0.5771328806877136,1.603296160697937,1.953125e-09,0.6072362661361694,1.518325924873352
82,0.5777506828308105,1.5992225408554077,1.953125e-09,0.6075189113616943,1.518751621246338
83,0.5767974853515625,1.6017472743988037,1.953125e-09,0.6073775887489319,1.518736720085144
84,0.5775212049484253,1.604103922843933,1.953125e-09,0.6082962155342102,1.518757939338684
85,0.5768680572509766,1.602854609489441,9.765625e-10,0.6078722476959229,1.5189825296401978
86,0.57729172706604,1.6028896570205688,9.765625e-10,0.6072362661361694,1.5189522504806519
87,0.5778389573097229,1.6019320487976074,9.765625e-10,0.6073068976402283,1.5185623168945312
88,0.5780331492424011,1.602760672569275,4.8828125e-10,0.6078722476959229,1.5187205076217651
89,0.5767974853515625,1.6033862829208374,4.8828125e-10,0.6081548929214478,1.518959879875183
90,0.5760913491249084,1.603715181350708,4.8828125e-10,0.6067415475845337,1.518946647644043
91,0.5788451433181763,1.60537588596344,2.4414062e-10,0.6075895428657532,1.518786072731018
